,category,character name
4990,High_Kings_of_the_Noldor,Brithombar
4991,High_Kings_of_the_Noldor,Caras_Galadhon
4992,High_Kings_of_the_Noldor,Edhellond
4993,High_Kings_of_the_Noldor,Eglarest
4994,High_Kings_of_the_Noldor,Elvenking%27s_Halls
4995,High_Kings_of_the_Noldor,Forlond
4996,High_Kings_of_the_Noldor,Formenos
4997,Gondolin,Gondolin
4998,Gondolin,Grey_Havens
4999,Harbours_and_ports,Harlond
5000,Harbours_and_ports,Havens_of_Sirion
5001,Harbours_and_ports,Havens_of_the_Falas
5002,Harbours_and_ports,Kortirion
5003,Harbours_and_ports,Menegroth
5004,Harbours_and_ports,Nargothrond
5005,Harbours_and_ports,Ost-in-Edhil
5006,Harbours_and_ports,Rivendell
5007,Harbours_and_ports,Tavrobel
5008,Harbours_and_ports,Tirion
5009,Harbours_and_ports,Vinyamar
5010,Harbours_and_ports,Doriath
5011,Doriath,Gondolin
5012,Gondolin,Hithlum
5013,Gondolin,Lindon
5014,Gondolin,Lothl%C3%B3rien
5015,Gondolin,Woodland_Realm
5016,Gondolin,House_of_the_Fountain
5017,Gondolin,House_of_the_Golden_Flower
5018,Gondolin,House_of_the_Hammer_of_Wrath
5019,Gondolin,House_of_the_Harp
5020,Gondolin,House_of_the_Heavenly_Arch
5021,Gondolin,House_of_the_King
5022,Gondolin,House_of_the_Mole
5023,Gondolin,House_of_the_Pillar
5024,Gondolin,House_of_the_Swallow
5025,Gondolin,House_of_the_Tower_of_Snow
5026,Gondolin,House_of_the_Tree
5027,Gondolin,House_of_the_White_Wing
5028,Gondolin,Twelve_Houses_of_the_Gondolindrim
5029,Gondolin,Brandybuck
5030,Gondolin,Adaldrida_(Bolger)_Brandybuck
5031,Gondolin,Amaranth_Brandybuck
5032,Gondolin,Berilac_Brandybuck
5033,Gondolin,Celandine_Brandybuck
5034,Gondolin,Doderic_Brandybuck
5035,Gondolin,Esmeralda_Brandybuck
5036,Gondolin,Estella_(Bolger)_Brandybuck
5037,Gondolin,Gorbadoc_Brandybuck
5038,Gondolin,Hilda_Brandybuck
5039,Gondolin,Ilberic_Brandybuck
5040,Gondolin,Madoc_Brandybuck
5041,Gondolin,Marmadoc_Brandybuck
5042,Gondolin,Melilot_Brandybuck
5043,Gondolin,Mentha_Brandybuck
5044,Gondolin,Meriadoc_Brandybuck
5045,Gondolin,Merimac_Brandybuck
5046,Gondolin,Mirabella_(Took)_Brandybuck
5047,Gondolin,Orgulas_Brandybuck
5048,Gondolin,Primula_(Brandybuck)_Baggins
5049,Gondolin,Rorimac_Brandybuck
5050,Gondolin,Salvia_(Brandybuck)_Bolger
5051,Gondolin,Seredic_Brandybuck
5052,Gondolin,Bucca_of_the_Marish
5053,Gondolin,Asphodel_(Brandybuck)_Burrows
5054,Gondolin,Dinodas_Brandybuck
5055,Gondolin,Dodinas_Brandybuck
5056,Gondolin,Hanna_(Goldworthy)_Brandybuck
5057,Gondolin,Gorbulas_Brandybuck
5058,Gondolin,Gorhendad_(Oldbuck)_Brandybuck
5059,Gondolin,Gormadoc_%22Deepdelver%22_Brandybuck
5060,Gondolin,Malva_Headstrong
5061,Gondolin,Marmadas_Brandybuck
5062,Gondolin,Marroc_Brandybuck
5063,Gondolin,Merimas_Brandybuck
5064,Gondolin,Sadoc_Brandybuck
5065,Gondolin,Saradas_Brandybuck
5066,Gondolin,Saradoc_Brandybuck
5067,Gondolin,Blanco
5068,Gondolin,Marcho
5069,Gondolin,Took_(family)
5070,Gondolin,Baggins
5071,Gondolin,Angelica_Baggins
5072,Gondolin,Balbo_Baggins
5073,Gondolin,Belladonna_(Took)_Baggins
5074,Gondolin,Berylla_(Boffin)_Baggins
5075,Gondolin,Bingo_Baggins
5076,Gondolin,Bungo_Baggins
5077,Gondolin,Chica_(Chubb)_Baggins
5078,Gondolin,Dora_Baggins
5079,Gondolin,Drogo_Baggins
5080,Gondolin,Dudo_Baggins
5081,Gondolin,Fosco_Baggins
5082,Gondolin,Frodo_Baggins
5083,Gondolin,Largo_Baggins
5084,Gondolin,Laura_(Grubb)_Baggins
5085,Gondolin,Longo_Baggins
5086,Gondolin,Mungo_Baggins
5087,Gondolin,Pansy_Baggins
5088,Gondolin,Peony_(Baggins)_Burrows
5089,Gondolin,Polo_Baggins
5090,Gondolin,Ponto_Baggins
5091,Gondolin,Ponto_Baggins_II
5092,Gondolin,Porto_Baggins
5093,Gondolin,Ruby_(Bolger)_Baggins
5094,Gondolin,Bilbo_Baggins
5095,Gondolin,Daisy_(Baggins)_Boffin
5096,Gondolin,Prisca_(Baggins)_Bolger
5097,Gondolin,Lily_(Baggins)_Goodbody
5098,Gondolin,Tanta_Hornblower
5099,Gondolin,Pansy_Bolger
5100,Gondolin,Posco_Baggins
5101,Gondolin,Linda_(Baggins)_Proudfoot
5102,Gondolin,Tanta_(Hornblower)_Baggins
5103,Gondolin,Rosa_(Baggins)_Took
5104,Gondolin,Willie_Banks
5105,Gondolin,Eglantine_(Banks)_Took
5106,Gondolin,Donnamira_(Took)_Boffin
5107,Gondolin,Basso_Boffin
5108,Gondolin,Bosco_Boffin
5109,Gondolin,Briffo_Boffin
5110,Gondolin,Buffo_Boffin
5111,Gondolin,Druda_Burrows_Boffin
5112,Gondolin,Folco_Boffin
5113,Gondolin,Gerda_(Boffin)_Bolger
5114,Gondolin,Griffo_Boffin
5115,Gondolin,Gruffo_Boffin
5116,Gondolin,Hugo_Boffin
5117,Gondolin,Ivy_(Goodenough)_Boffin
5118,Gondolin,Jago_Boffin
5119,Gondolin,Lavender_(Grubb)_Boffin
5120,Gondolin,Otto_Boffin
5121,Gondolin,Rollo_Boffin
5122,Gondolin,Tosto_Boffin
5123,Gondolin,Uffo_Boffin
5124,Gondolin,Vigo_Boffin
5125,Gondolin,Jessamine_(Boffin)_Bolger
5126,Gondolin,Primrose_Bracegirdle
5127,Gondolin,Sapphira_(Brockhouse)_Boffin
5128,Gondolin,Alfrida_of_the_Yale
5129,Gondolin,Poppy_(Chubb-Baggins)_Bolger
5130,Gondolin,Adalbert_Bolger
5131,Gondolin,Adalgar_Bolger
5132,Gondolin,Filibert_Bolger
5133,Gondolin,Fredegar_Bolger
5134,Gondolin,Gundahar_Bolger
5135,Gondolin,Nina_Lightfoot
5136,Gondolin,Odovacar_Bolger
5137,Gondolin,Rosamunda_(Took)_Bolger
5138,Gondolin,Rudibert_Bolger
5139,Gondolin,Theobald_Bolger
5140,Gondolin,Wilibald_Bolger
5141,Gondolin,Wilimar_Bolger
5142,Gondolin,Fastolph_Bolger
5143,Gondolin,Gundabald_Bolger
5144,Gondolin,Gundahad_Bolger
5145,Gondolin,Gundolpho_Bolger
5146,Gondolin,Heribald_Bolger
5147,Gondolin,Nora_Bolger
5148,Gondolin,Rudolph_Bolger
5149,Gondolin,Blanco_Bracegirdle
5150,Gondolin,Bruno_Bracegirdle
5151,Gondolin,Hugo_Bracegirdle
5152,Gondolin,Lobelia_Sackville-Baggins
5153,Gondolin,Brown_(family)
5154,Gondolin,Lily_Cotton
5155,Gondolin,Milo_Burrows
5156,Gondolin,Minto_Burrows
5157,Gondolin,Moro_Burrows
5158,Gondolin,Mosco_Burrows
5159,Gondolin,Myrtle_Burrows
5160,Gondolin,Rufus_Burrows
5161,Gondolin,Falco_Chubb-Baggins
5162,Gondolin,Adamanta_(Chubb)_Took
5163,Gondolin,Lalia_(Clayhanger)_Took
5164,Gondolin,Carl_Cotton_(Cottar%27s_son)
5165,Gondolin,Cotman
5166,Gondolin,Cottar
5167,Gondolin,Cotton
5168,Gondolin,Tolman_Cotton_Jr.
5169,Gondolin,Bowman_Cotton
5170,Gondolin,Carl_Cotton
5171,Gondolin,Rosie_Cotton
5172,Gondolin,Tolman_Cotton
5173,Gondolin,Wilcombe_(Jolly)_Cotton
5174,Gondolin,Holman_Cotton
5175,Gondolin,Wilcombe_Cotton
5176,Gondolin,Elfstan_Fairbairn
5177,Gondolin,Fastred_of_Greenholm
5178,Gondolin,F%C3%ADriel_Fairbairn
5179,Gondolin,Elanor_Gardner
5180,Gondolin,Daisy_Gamgee
5181,Gondolin,Frodo_Gardner
5182,Gondolin,Halfast_Gamgee
5183,Gondolin,Halfred_Gamgee
5184,Gondolin,Hamfast_Gamgee
5185,Gondolin,Hamson_Gamgee
5186,Gondolin,May_Gamgee
5187,Gondolin,Samwise_Gamgee
5188,Gondolin,Bell_(Goodchild)_Gamgee
5189,Gondolin,Halfred_of_Overhill
5190,Gondolin,Hamfast_of_Gamwich
5191,Gondolin,Hob_Gammidge
5192,Gondolin,Hobson
5193,Gondolin,May_Gamgee_(Hobson%27s_daughter)
5194,Gondolin,Andwise_Roper
5195,Gondolin,Rowan_Greenhand
5196,Gondolin,Wiseman_Gamwich
5197,Gondolin,Bilbo_Gardner
5198,Gondolin,Daisy_Gardner
5199,Gondolin,Hamfast_Gardner
5200,Gondolin,Pippin_Gardner
5201,Gondolin,Primrose_Gardner
5202,Gondolin,Robin_Gardner
5203,Gondolin,Rose_Gardner
5204,Gondolin,Goldilocks_(Gardner)_Took
5205,Gondolin,Harding_of_the_Hill
5206,Gondolin,Holfast_Gardner
5207,Gondolin,Merry_Gardner
5208,Gondolin,Ruby_Gardner
5209,Gondolin,Tolman_Gardner
5210,Gondolin,Cora_Goodbody
5211,Gondolin,Togo_Goodbody
5212,Gondolin,Erling_Greenhand
5213,Gondolin,Halfred_Greenhand
5214,Gondolin,Hending_Greenhand
5215,Gondolin,Holman_the_Greenhanded
5216,Gondolin,Rose_Greenhand
5217,Gondolin,Holman_Greenhand
5218,Gondolin,Amethyst_(Hornblower)_Bolger
5219,Gondolin,Tobold_Hornblower
5220,Gondolin,Farmer_Maggot
5221,Gondolin,Mrs._Maggot
5222,Gondolin,Old_Noakes
5223,Gondolin,Bodo_Proudfoot
5224,Gondolin,Mrs._Proudfoot
5225,Gondolin,Odo_Proudfoot
5226,Gondolin,Sancho_Proudfoot
5227,Gondolin,Olo_Proudfoot
5228,Gondolin,Anson_Roper
5229,Gondolin,Otho_Sackville-Baggins
5230,Gondolin,Lotho_Sackville-Baggins
5231,Gondolin,Sandyman
5232,Gondolin,Ted_Sandyman
5233,Gondolin,Robin_Smallburrow
5234,Gondolin,Diamond_Took
5235,Gondolin,Fortinbras_I_Took
5236,Gondolin,Isembold_Took
5237,Gondolin,Isengar_Took
5238,Gondolin,Isengrim_III_Took
5239,Gondolin,Isumbras_IV_Took
5240,Gondolin,Pimpernel_Took
5241,Gondolin,Faramir_Took
5242,Gondolin,Isumbras_I_Took
5243,Gondolin,Fortinbras_II_Took
5244,Gondolin,Isengrim_II_Took
5245,Gondolin,Isumbras_III_Took
5246,Gondolin,Adalgrim_Took
5247,Gondolin,Adelard_Took
5248,Gondolin,Bandobras_Took
5249,Gondolin,Everard_Took
5250,Gondolin,Ferumbras_II_Took
5251,Gondolin,Ferumbras_III_Took
5252,Gondolin,Flambard_Took
5253,Gondolin,Gerontius_Took
5254,Gondolin,Hildibrand_Took
5255,Gondolin,Hildifons_Took
5256,Gondolin,Hildigard_Took
5257,Gondolin,Hildigrim_Took
5258,Gondolin,Isembard_Took
5259,Gondolin,Paladin_II_Took
5260,Gondolin,Pearl_Took
5261,Gondolin,Peregrin_Took
5262,Gondolin,Pervinca_Took
5263,Gondolin,Reginard_Took
5264,Gondolin,Sigismond_Took
5265,Gondolin,Daddy_Twofoot
5266,Gondolin,File:Belladonna_Took.png
5267,Gondolin,File:Belladonna.jpg
5268,Gondolin,File:Bungo_Belladonna_Baggins.png
5269,Gondolin,File:011712-hobbit-mirkwood-still.jpg
5270,Gondolin,File:1263943_676140335732613_283548066_o.jpg
5271,Gondolin,File:1294400_581684058533870_809844982_o.jpg
5272,Gondolin,File:1397033_707710209242292_316539799_o.jpg
5273,Gondolin,File:1399248_696649997014980_1480392392_o.jpg
5274,Gondolin,File:1400400_698122440201069_1472596489_o.jpg
5275,Gondolin,File:1400756_708865365793443_385641159_o.jpg
5276,Gondolin,File:1426381_694583783888268_1084798684_n.jpg
5277,Gondolin,File:148531_433225943406882_1431199174_n.jpg
5278,Gondolin,File:1625_Bilbo_TDOS_28.jpg
5279,Gondolin,File:523635_425435127492098_492399667_n.jpg
5280,Gondolin,File:547748_589981751037434_1896680998_n.jpg
5281,Gondolin,File:5833.jpg
5282,Gondolin,File:601131_697292373617409_1892850439_n.jpg
5283,Gondolin,File:64555_676978375648809_467536666_n.jpg
5284,Gondolin,File:976275_529187847116825_1152610988_o.jpg
5285,Gondolin,File:A_conversation_with_smaug.png
5286,Gondolin,File:Alan_Lee_-_Bilbo.jpg
5287,Gondolin,File:B918F163-A3E3-48E4-9BC9-E271F39133D3.jpeg
5288,Gondolin,File:Bag_End-_Bilbo_Baggins2.jpg
5289,Gondolin,File:Beorn2.jpg
5290,Gondolin,File:Bfd821300.jpg
5291,Gondolin,File:Bilbo_%26_Butterflies.jpg
5292,Gondolin,File:Bilbo_%26_Gandalf_part_ways.png
5293,Gondolin,File:Bilbo_(guardian).png
5294,Gondolin,File:Bilbo_admits_theft.png
5295,Gondolin,File:Bilbo_and_a_goblin.jpg
5296,Gondolin,File:Bilbo_and_Gandalf.jpg
5297,Gondolin,File:Bilbo_and_the_ring.jpg
5298,Gondolin,File:Bilbo_and_the_Stone_Giants.jpg
5299,Gondolin,File:Bilbo_baggin_user.png
5300,Gondolin,File:Bilbo_Baggins_(2).jpg
5301,Gondolin,File:Bilbo_Baggins_(old).jpg
5302,Gondolin,File:Bilbo_BAggins_ariving_in_Rivendell.gif
5303,Gondolin,File:Bilbo_Baggins_from_The_Hobbit_Wallpaper.jpg
5304,Gondolin,File:Bilbo_baggins.jpg
5305,Gondolin,File:Bilbo_Baggins.jpg
5306,Gondolin,File:Bilbo_Baggins.png
5307,Gondolin,File:Bilbo_BOT5A_Poster_2.jpg
5308,Gondolin,File:Bilbo_BOT5A_Textless_Poster.jpg
5309,Gondolin,File:Bilbo_considers_the_Ring.jpg
5310,Gondolin,File:Bilbo_encountering_Gollum.jpg
5311,Gondolin,File:Bilbo_finds_his_stuff_being_auctioned.png
5312,Gondolin,File:Bilbo_gives_up_the_Ring.png
5313,Gondolin,File:Bilbo_holding_up_Sting_in_Flies_%26_Spiders.jpg
5314,Gondolin,File:Bilbo_in_Gollum%27s_cave_-_AUJ.png
5315,Gondolin,File:Bilbo_in_Rivendell_-_The_Hobbit.PNG
5316,Gondolin,File:Bilbo_in_Smaug%27s_treasure.PNG
5317,Gondolin,File:Bilbo_meets_Gandalf.png
5318,Gondolin,File:Bilbo_narsil.jpg
5319,Gondolin,File:Bilbo_playing_with_his_toy_sword.jpg
5320,Gondolin,File:Bilbo_pyjamas.jpg
5321,Gondolin,File:Bilbo_receives_the_Mithril_shirt.png
5322,Gondolin,File:Bilbo_relinquishes_the_Arkenstone.png
5323,Gondolin,File:Bilbo_SkyMovies.jpg
5324,Gondolin,File:Bilbo_takes_leave_-_FotR.png
5325,Gondolin,File:Bilbo_with_Dwarves.jpg
5326,Gondolin,File:Bilbo_with_gandalf.jpg
5327,Gondolin,File:Bilbo%27s_TBOT5A_Banner.jpg
5328,Gondolin,File:Bilbo-bruchtal.jpg
5329,Gondolin,File:Bilbo-finds-ring.JPG
5330,Gondolin,File:Bilbo-martinfreeman-p.jpg
5331,Gondolin,File:Bilbo-ring.JPG
5332,Gondolin,File:Bilbo.gif
5333,Gondolin,File:Bilbo.jpg
5334,Gondolin,File:BilboBotFA3.jpg
5335,Gondolin,File:Bilbogame.jpg
5336,Gondolin,File:Bilbogollumconfrontation.jpg
5337,Gondolin,File:Bilboholdingsting.jpg
5338,Gondolin,File:BilboPoster.jpeg
5339,Gondolin,File:BilboTDOSTextlessPoster.jpg
5340,Gondolin,File:BilboWriting.JPG
5341,Gondolin,File:Bottommost_cellar_b.png
5342,Gondolin,File:Company_in_the_Lone-lands.png
5343,Gondolin,File:Crazy_bilbo.jpg
5344,Gondolin,File:Crazy_bilbo.png
5345,Gondolin,File:Darrell_Sweet-The_Riddle_Game.jpg
5346,Gondolin,File:Desolation_-_Bilbo_and_dwarves_poster.jpeg
5347,Gondolin,File:Desolation_-_Bilbo_and_Sting.jpg
5348,Gondolin,File:Desolationofsmaug_promotionalstill_22_1020_large_verge_super_wide.jpg
5349,Gondolin,File:DoS_-_Bilbo_with_keys.jpg
5350,Gondolin,File:Dreamworld.jpg
5351,Gondolin,File:Dwalin_%26_Balin_intrude.png
5352,Gondolin,File:Dwarves-rivendell.jpg
5353,Gondolin,File:Elvenking%27s_-_Halls.jpg
5354,Gondolin,File:Empiremagazine-hobbit.jpg
5355,Gondolin,File:Finaltheatricalposter.jpg
5356,Gondolin,File:FR_Desolation_-_Bilbo.jpg
5357,Gondolin,File:Frodo_Baggins_with_Bilbo.png
5358,Gondolin,File:Frodob.jpg
5359,Gondolin,File:Gollum_%26_Bilbo.jpg
5360,Gondolin,File:HBT-008104r.jpg
5361,Gondolin,File:HBT2-TRL1-024rMD.jpg
5362,Gondolin,File:HBT2-TRL1-055MD.jpg
5363,Gondolin,File:Hobbit_p1_SS01.jpg
5364,Gondolin,File:Hobbit_p1_SS02.jpg
5365,Gondolin,File:Hobbit_p1_SS03.jpg
5366,Gondolin,File:Hobbit_p1_SS05.jpg
5367,Gondolin,File:Hobbit_p1_SS06.jpg
5368,Gondolin,File:Hobbit_p1_SS07.jpg
5369,Gondolin,File:Hobbit_p1_SS08.jpg
5370,Gondolin,File:Hobbit_p1_SS10.jpg
5371,Gondolin,File:Hobbit_p1_SS40.jpg
5372,Gondolin,File:Hobbit_p1_SS45.jpg
5373,Gondolin,File:Hobbit_p1_SS48.jpg
5374,Gondolin,File:Hobbit_the_desolation_of_smaug_bilbo-sting-gold-poster1.jpg
5375,Gondolin,File:Hobbit_the_desolation_of_smaug_bilbo-XL-banner1-610x298.jpg
5376,Gondolin,File:Hobbit_the_desolation_of_smaug_ver15_xlg.jpg
5377,Gondolin,File:Hobbit-22.jpg
5378,Gondolin,File:Hobbit-action-poster.jpeg
5379,Gondolin,File:Hobbit-desolation-smaug-martin-freeman.jpg
5380,Gondolin,File:Hobbit-gold.jpg
5381,Gondolin,File:Hobbit-poster-bilbo-martin-freeman.jpg
5382,Gondolin,File:HobbitBanner2.jpg
5383,Gondolin,File:HobbitPoster.jpg
5384,Gondolin,File:Hsmaug1.jpg
5385,Gondolin,File:Images_(53).jpg
5386,Gondolin,File:Lego_lotr_bilbo_baggins.PNG
5387,Gondolin,File:Lotrbakshi05.jpg
5388,Gondolin,File:Meridian_2013-01-01_06-23-50-824.jpg
5389,Gondolin,File:Meridian_2013-01-01_06-48-57-794.jpg
5390,Gondolin,File:Meridian_2013-01-01_07-05-16-466.jpg
5391,Gondolin,File:Meridian_2013-01-01_07-12-46-776.jpg
5392,Gondolin,File:Meridian_2013-01-01_07-13-20-182.jpg
5393,Gondolin,File:Meridian_2013-07-13_01-16-03-955.jpg
5394,Gondolin,File:Meridian_2013-07-13_01-18-33-239.jpg
5395,Gondolin,File:MrTaf06bz26qQNJpGUexxdQ.jpg
5396,Gondolin,File:Old_Bilbo_in_Bag_End.png
5397,Gondolin,File:Poster-the-hobbit2-041e.jpg
5398,Gondolin,File:Riddle_game_-_AUJ.png
5399,Gondolin,File:Rotkcastpic.JPG
5400,Gondolin,File:Rs_560x415-130611104926-1024.TheHobbit8.mh.061113.jpg
5401,Gondolin,File:Screen_Shot_2013-12-09_at_10.31.45_PM.png
5402,Gondolin,File:Shire1.jpg
5403,Gondolin,File:ShireBilbo1.jpg
5404,Gondolin,File:Sierra_Hobbit_PC.jpg
5405,Gondolin,File:Smaug_and_Bilbo.png
5406,Gondolin,File:Smaug_meets_Bilbo.jpg
5407,Gondolin,File:Smaug_searches_for_Bilbo_-_DoS.jpg
5408,Gondolin,File:Smaug_the_Golden_-_The_Hobbit.PNG
5409,Gondolin,File:Smaug16.JPG
5410,Gondolin,File:Smaug2.png
5411,Gondolin,File:Smaug4.JPG
5412,Gondolin,File:Smaug8.JPG
5413,Gondolin,File:T111.jpg
5414,Gondolin,File:T119.jpg
5415,Gondolin,File:TBOT5A_Theatrical_Poster.jpg
5416,Gondolin,File:Ted_Nasmith_-_Bilbo_and_the_Eagles.jpg
5417,Gondolin,File:Ted_Nasmith_-_The_Arkenstone.jpg
5418,Gondolin,File:THAUJmovie.jpg
5419,Gondolin,File:The_Hobbit_An_Unexpected_Journey_poster_2.jpg
5420,Gondolin,File:The_Hobbit_Movie_Smaug.jpg
5421,Gondolin,File:The_Hobbit_poster_3.png
5422,Gondolin,File:The_Hobbit_poster_4.png
5423,Gondolin,File:The_Hobbit_poster_5.PNG
5424,Gondolin,File:The_Hobbit_poster_6.PNG
5425,Gondolin,File:The_Hobbit_Riddles_in_the_dark_by_Alan_Lee.jpg
5426,Gondolin,File:The_hobbit_smaug_02_by_jd1680a-d7c3s16.jpg
5427,Gondolin,File:The_hobbit_smaug_03_by_jd1680a-d7c3t7n.jpg
5428,Gondolin,File:The_Hobbit_The_Battle_of_the_Five_Armies_poster_2.jpg
5429,Gondolin,File:The_Hobbit_The_Desolation_of_Smaug_poster_2.jpg
5430,Gondolin,File:The_Hobbit_The_Desolation_of_Smaug_poster.jpg
5431,Gondolin,File:The_Hobbit_wallpaper_48.jpg
5432,Gondolin,File:The_Hobbit_wallpaper_7.jpg
5433,Gondolin,File:The_Hobbit-_The_Desolation_of_Smaug_26.jpg
5434,Gondolin,File:The-hobbit-2-desolation-of-smaug-banner.jpg
5435,Gondolin,File:The-hobbit-bilbo-erabor.jpg
5436,Gondolin,File:The-Hobbit-Rivendell.jpg
5437,Gondolin,File:The-hobbit-smkaug-image-benedict-cumberbatch.jpg
5438,Gondolin,File:The-hobbit-the-battle-of-the-five-armies-martin-freeman.jpg
5439,Gondolin,File:The-hobbit-the-desolation-of-smaug-critics-tv-spot.jpg
5440,Gondolin,File:The-Hobbit-The-Desolation-Of-Smaug-Extended-Edition-Beorn.jpg
5441,Gondolin,File:Thehobbit-011407-1-.jpg
5442,Gondolin,File:Thehobbit-012304-1-.jpg
5443,Gondolin,File:Thorin_meets_Bilbo_-_The_Hobbit.PNG
5444,Gondolin,File:THTBOF5ABilbo%27sPoster.jpg
5445,Gondolin,File:THTBOT5AOSTCover.jpg
5446,Gondolin,File:Tumblr_mgcki95buF1rkuqhro1_500.jpg
5447,Gondolin,File:Tumblr_mzukzqa9OZ1sp9d7jo1_500.png
5448,Gondolin,File:Video_game_poster.jpg
5449,Gondolin,File:Vlcsnap-2013-06-11-13h32m18s91.png
5450,Gondolin,File:Young-bilbo.jpg
5451,Gondolin,File:Bungo.jpg
5452,Gondolin,File:Deagol.jpg
5453,Gondolin,File:Deagol.png
5454,Gondolin,File:D%C3%A9agol_finds_the_Ring.jpg
5455,Gondolin,File:Strangling.jpg
5456,Gondolin,File:Elanorgamgee.jpg
5457,Gondolin,File:Sam-with-family.jpg
5458,Gondolin,File:43.png
5459,Gondolin,File:Bow_to_no_one.png
5460,Gondolin,File:Council.jpg
5461,Gondolin,File:Doors_of_Durin.jpeg
5462,Gondolin,File:Faramir_encounters_Frodo_and_Sam.png
5463,Gondolin,File:Fellowship1.jpg
5464,Gondolin,File:FotR_-_Elijah_Wood_as_Frodo.png
5465,Gondolin,File:Fotr0658.jpg
5466,Gondolin,File:Frodo_%26_sam.jpg
5467,Gondolin,File:Frodo_(FotR).png
5468,Gondolin,File:Frodo_ambushed_by_Shelob.png
5469,Gondolin,File:Frodo_and_a_Nazgul.jpg
5470,Gondolin,File:Frodo_and_Sam_at_Mt_Doom.png
5471,Gondolin,File:Frodo_and_Sam.JPG
5472,Gondolin,File:Frodo_Baggins_and_Sam_Travel.png
5473,Gondolin,File:Frodo_Baggins_and_Strider.png
5474,Gondolin,File:Frodo_Baggins_attacked_by_Boromir.png
5475,Gondolin,File:Frodo_Baggins_Gandalf_Tells.png
5476,Gondolin,File:Frodo_Baggins_Moria.png
5477,Gondolin,File:Frodo_Baggins_profile.jpg
5478,Gondolin,File:Frodo_Baggins_Stabbed.png
5479,Gondolin,File:Frodo_Baggins_with_Galadriel.png
5480,Gondolin,File:Frodo_Baggins.jpg
5481,Gondolin,File:Frodo_in_the_Dead_Marshes.png
5482,Gondolin,File:Frodo_light_3.JPG
5483,Gondolin,File:Frodo_meets_Faramir.png
5484,Gondolin,File:Frodo_used_the_Light_of_Earendil.JPG
5485,Gondolin,File:Frodo%27s_finger.jpg
5486,Gondolin,File:Frodo%27s_last_smile_in_MiddlenEarth.jpg
5487,Gondolin,File:Frodo-in-Sheloblair.jpg
5488,Gondolin,File:Frodo.jpg
5489,Gondolin,File:Frodo.sting.jpg
5490,Gondolin,File:Frodo475a.jpg
5491,Gondolin,File:FrodoNazgulOsgiliath.jpeg
5492,Gondolin,File:Gandalf_telling_Frodo_bout_the_Ring.png
5493,Gondolin,File:Gollum(deleted_scene).jpg
5494,Gondolin,File:Gollum-Frodo.jpg
5495,Gondolin,File:Ithilien_-_TtT.jpg
5496,Gondolin,File:Jackson_Ringwraith.png
5497,Gondolin,File:La_Communaut%C3%A9_de_l%27Anneau.jpg
5498,Gondolin,File:LEGO_Frodon_Saquet.png
5499,Gondolin,File:Lego_lotr_Attack_on_weathertop.PNG
5500,Gondolin,File:Lego_lotr_banner.jpg
5501,Gondolin,File:Lego_lotr_frodo_at_mordor.PNG
5502,Gondolin,File:Lego_lotr_two_towers_screenshot_2.PNG
5503,Gondolin,File:Lego_the_lord_of_the_rings_the_video_game_poster.jpg
5504,Gondolin,File:LLOTR-Frodo-with-Sting.jpg
5505,Gondolin,File:LOTRFOTRmovie.jpg
5506,Gondolin,File:LOTRTTTmovie.jpg
5507,Gondolin,File:Morgul_Vale.jpg
5508,Gondolin,File:Nazgul_Fell-Beast_3.jpg
5509,Gondolin,File:Pic25476CE362835950CE80BEC742A4BAF8.jpg
5510,Gondolin,File:Pic64A802025E1B719EC5AF12D4F69B51B9.jpg
5511,Gondolin,File:Ringenes_Herre_-_At_113900a.jpg
5512,Gondolin,File:Rings2.jpg
5513,Gondolin,File:Ringwraith_1978.png
5514,Gondolin,File:Rivendell.jpg
5515,Gondolin,File:Rotk2438.jpg
5516,Gondolin,File:Sam_frodo.jpg
5517,Gondolin,File:Sam_Mt_Doom.jpg
5518,Gondolin,File:Samcarrier.jpg
5519,Gondolin,File:Shelob.jpg
5520,Gondolin,File:Shelob1.jpg
5521,Gondolin,File:The_Hobbits_in_Rivendell.png
5522,Gondolin,File:The_Hobbits_of_Hobbiton.jpg
5523,Gondolin,File:The_Lord_of_the_Rings_Characters.jpg
5524,Gondolin,File:The_Lord_of_the_Rings_The_Fellowship_of_the_Ring_poster_2.jpg
5525,Gondolin,File:The_Lord_of_the_Rings_The_Return_of_the_King_poster_2.jpg
5526,Gondolin,File:The_Lord_of_the_Rings_The_Two_Towers_poster_2.jpg
5527,Gondolin,File:There%27s_nothing_-_FotR.png
5528,Gondolin,File:Wight.jpg
5529,Gondolin,File:Frodo_Gamgee.jpg
5530,Gondolin,File:Frodogamgee.jpg
5531,Gondolin,File:Hamfast.jpg
5532,Gondolin,File:Hamfast.png
5533,Gondolin,File:0006AC40-2CAA-1FD7-8DAB80C328EC0000.jpg
5534,Gondolin,File:152px-Merry_Carrot.png
5535,Gondolin,File:Anke_Ei%C3%9Fmann_-_Ride_of_the_Rohirrim.jpg
5536,Gondolin,File:Bar-hrum.JPG
5537,Gondolin,File:Eowyn_and_Merry_03.JPG
5538,Gondolin,File:Lego_Lotr_weapons_and_magical_items_pack-DLC.jpg
5539,Gondolin,File:LEGO_Meriadoc_Brandybuck.png
5540,Gondolin,File:Lotr_5.jpg
5541,Gondolin,File:Many_ents.png
5542,Gondolin,File:Merry_and_Orc_draught.png
